snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page,source_url,discount_text,review_summary,image_url,platforms,tags_raw
ed4646ee-b0e8-41e3-aee7-3150432fe723,2026-05-26T19:21:52.701343+00:00,2501,4516190,"My Beautiful Faraway, Please Don't Be Cruel To Me",2026,Unpriced (Coming Soon),https://store.steampowered.com/app/4516190/My_Beautiful_Faraway_Please_Dont_Be_Cruel_To_Me/,101,1,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,"win,mac,linux",
ed4646ee-b0e8-41e3-aee7-3150432fe723,2026-05-26T19:21:52.701343+00:00,2502,3456660,PAYDAY: Aces High,Q3 2026,Unpriced (Coming Soon),https://store.steampowered.com/app/3456660/PAYDAY_Aces_High/,101,2,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,"win,group_separator",
ed4646ee-b0e8-41e3-aee7-3150432fe723,2026-05-26T19:21:52.701343+00:00,2503,3491690,lovebyte.exe,Q3 2026,Unpriced (Coming Soon),https://store.steampowered.com/app/3491690/lovebyteexe/,101,3,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,"win,mac",
ed4646ee-b0e8-41e3-aee7-3150432fe723,2026-05-26T19:21:52.701343+00:00,2504,2521170,Looking For Fael,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/2521170/Looking_For_Fael/,101,4,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
ed4646ee-b0e8-41e3-aee7-3150432fe723,2026-05-26T19:21:52.701343+00:00,2505,3264960,Cardburners,"May 28, 2026",Unpriced (Coming Soon),https://store.steampowered.com/app/3264960/Cardburners/,101,5,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,"win,mac,linux",
ed4646ee-b0e8-41e3-aee7-3150432fe723,2026-05-26T19:21:52.701343+00:00,2506,2466000,Superstore Simulator,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2466000/Superstore_Simulator/,101,6,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
ed4646ee-b0e8-41e3-aee7-3150432fe723,2026-05-26T19:21:52.701343+00:00,2507,1036430,Neverdark,Coming soon,Free,https://store.steampowered.com/app/1036430/Neverdark/,101,7,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
ed4646ee-b0e8-41e3-aee7-3150432fe723,2026-05-26T19:21:52.701343+00:00,2508,1975790,VergeWorld,Coming soon,Free,https://store.steampowered.com/app/1975790/VergeWorld/,101,8,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
ed4646ee-b0e8-41e3-aee7-3150432fe723,2026-05-26T19:21:52.701343+00:00,2509,1104800,Radiance,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1104800/Radiance/,101,9,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
ed4646ee-b0e8-41e3-aee7-3150432fe723,2026-05-26T19:21:52.701343+00:00,2510,3561600,Fortress Connected,To be announced,Free,https://store.steampowered.com/app/3561600/Fortress_Connected/,101,10,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,"win,linux",
