appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
2478130,Wild Wild Eden,Wild Wild Eden,1503,1297,206,206,up,upward_spike,Free,Free,False,Q1 2027,Q1 2027,False
4311530,Very Safe Dino Park 🦖,Very Safe Dino Park 🦖,910,828,82,82,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4119710,Give Us A Sign,Give Us A Sign,1333,1289,44,44,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4393700,Elderfeast,Elderfeast,1078,1051,27,27,up,upward_spike,Free,Free,False,2027,2027,False
4533250,GrassChopper,GrassChopper,950,932,18,18,up,none,Free,Free,False,Coming soon,Coming soon,False
4054220,Unleash The Avatar,Unleash The Avatar,1380,1366,14,14,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4859110,Horn Of Africa,Horn Of Africa,1123,1111,12,12,up,none,Free,Free,False,Coming soon,Coming soon,False
3080520,Farsight,Farsight,1319,1307,12,12,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4380490,Cat Mail Co.,Cat Mail Co.,472,461,11,11,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 9, 2026","Jul 9, 2026",False
4557380,Batomon Showdown,Batomon Showdown,1102,1091,11,11,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
3846900,Sword Sage: Awakening,Sword Sage: Awakening,1226,1216,10,10,up,none,Free,Free,False,Coming soon,Coming soon,False
4713940,Monster Fantasy,Monster Fantasy,761,752,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2664600,The Last Hour of an Epic TO THE MOON RPG,The Last Hour of an Epic TO THE MOON RPG,1065,1056,9,9,up,none,Free,Free,False,2027,2027,False
4012150,BREKEKEKEX,BREKEKEKEX,1215,1206,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4413070,Red Chat Ritual  – TSUMIMI TIME,Red Chat Ritual  – TSUMIMI TIME,790,782,8,8,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,October 2026,October 2026,False
2841710,Vermin,Vermin,1269,1261,8,8,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4294490,"KOTAMON: My Sis Found A Super-Rare Card In Her Cereal Box, So I Became A Garbage Man To Find The Entire Collection And Earn $1,000,000","KOTAMON: My Sis Found A Super-Rare Card In Her Cereal Box, So I Became A Garbage Man To Find The Entire Collection And Earn $1,000,000",1311,1303,8,8,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
2593290,Dragon's Dogma 2: Dark Arisen Expansion,Dragon's Dogma 2: Dark Arisen Expansion,1014,1007,7,7,up,none,$29.99,$29.99,False,"Oct 8, 2026","Oct 8, 2026",False
4745600,Motorsport Manager 2,Motorsport Manager 2,1051,1044,7,7,up,none,Free,Free,False,2027,2027,False
4123070,MonCraft 199X,MonCraft 199X,1284,1277,7,7,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2743290,Lazy River,Lazy River,1382,1375,7,7,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3908940,Inferno Protocol,Inferno Protocol,1416,1409,7,7,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,August 2026,August 2026,False
3765010,Forensics: Crime Scene Detective,Forensics: Crime Scene Detective,638,632,6,6,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 13, 2026","Jul 13, 2026",False
4048520,HAELE 3D - Pose Studio Max - Anatomy Drawing References,HAELE 3D - Pose Studio Max - Anatomy Drawing References,697,691,6,6,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
3788160,Terminal War,Terminal War,1080,1074,6,6,up,none,Free,Free,False,Coming soon,Coming soon,False
4017880,ANOMALITH,ANOMALITH,1109,1103,6,6,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Oct 28, 2026","Oct 28, 2026",False
3516590,Allumeria,Allumeria,1309,1315,-6,6,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4020810,NTL: No Time Left,NTL: No Time Left,1310,1316,-6,6,down,none,Free,Free,False,Coming soon,Coming soon,False
3681610,DRAGON QUEST MONSTERS: The Withered World,DRAGON QUEST MONSTERS: The Withered World,1364,1358,6,6,up,none,$59.99,$59.99,False,"Dec 3, 2026","Dec 3, 2026",False
3136340,Echoes Below,Echoes Below,1356,1362,-6,6,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4450620,GRAIN ROT,GRAIN ROT,342,337,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
3247960,Bergfried,Bergfried,531,526,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3499590,Code RAPID,Code RAPID,532,527,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2699230,Grim Dawn - Fangs of Asterkarn,Grim Dawn - Fangs of Asterkarn,595,590,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 23, 2026","Jul 23, 2026",False
4218620,Double Dealers,Double Dealers,958,953,5,5,up,none,Free,Free,False,Coming soon,Coming soon,False
3470960,Tales of Eternia Remastered,Tales of Eternia Remastered,1072,1067,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Oct 15, 2026","Oct 15, 2026",False
4771290,"Hands Up, G!","Hands Up, G!",1233,1228,5,5,up,none,Free,Free,False,Coming soon,Coming soon,False
1187640,Totemic,Totemic,1304,1309,-5,5,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3689540,KING's RAID,KING's RAID,1312,1317,-5,5,down,none,Free,Free,False,Coming soon,Coming soon,False
1468110,Elements,Elements,1358,1363,-5,5,down,none,Free,Free,False,Coming soon,Coming soon,False
3275050,Ex Sanguis,Ex Sanguis,1360,1365,-5,5,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
1742440,COP BASTARD,COP BASTARD,1362,1367,-5,5,down,none,Free,Free,False,Coming soon,Coming soon,False
1163350,Property Tycoon,Property Tycoon,1372,1377,-5,5,down,none,Free,Free,False,Coming soon,Coming soon,False
2593980,Trainfort,Trainfort,1375,1380,-5,5,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4400800,American Truck Simulator - Indiana,American Truck Simulator - Indiana,1481,1476,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4656000,BOMBANANA!,BOMBANANA!,129,125,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,August 2026,August 2026,False
974480,Echoes of Mystralia,Echoes of Mystralia,373,369,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3808690,Pathogenic,Pathogenic,606,602,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 16, 2026","Jul 16, 2026",False
2788210,DEEP STATE,DEEP STATE,869,873,-4,4,down,none,Free,Free,False,Coming soon,Coming soon,False
4513480,Scarlet Skips,Scarlet Skips,941,937,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3068720,I Am Security,I Am Security,937,941,-4,4,down,none,Free,Free,False,Coming soon,Coming soon,False
3113580,Kaido Genkai: An Anime Racing RPG,Kaido Genkai: An Anime Racing RPG,989,985,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4253570,Reshine,Reshine,992,988,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
2665020,Milo,Milo,1060,1064,-4,4,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
3683770,Boba Cafe Simulator,Boba Cafe Simulator,1100,1096,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,July 2026,July 2026,False
2734480,Trade Tales,Trade Tales,1301,1305,-4,4,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3469420,Biofactory,Biofactory,1302,1306,-4,4,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3299820,Gretel & Hansel,Gretel & Hansel,1306,1310,-4,4,down,none,Free,Free,False,Coming soon,Coming soon,False
2243690,B.C. Piezophile,B.C. Piezophile,1307,1311,-4,4,down,none,Free,Free,False,Coming soon,Coming soon,False
2077890,Green Hawk Platoon,Green Hawk Platoon,1308,1312,-4,4,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4204610,Gentleman's Violence,Gentleman's Violence,1314,1318,-4,4,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
1959280,Over Jump Rally,Over Jump Rally,1330,1334,-4,4,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4004820,FreeStyle Football 2,FreeStyle Football 2,1365,1361,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
4532500,Atelier Karia: The Night Kingdom & the Guide of Memories,Atelier Karia: The Night Kingdom & the Guide of Memories,1376,1372,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2101420,GIMMIKO,GIMMIKO,1370,1374,-4,4,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2775830,100 Pirate Cats,100 Pirate Cats,1374,1378,-4,4,down,none,Free,Free,False,Coming soon,Coming soon,False
2986110,Rover's Tale,Rover's Tale,1397,1401,-4,4,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3180340,RIG Riot,RIG Riot,1413,1417,-4,4,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,September 2026,September 2026,False
2501620,Kandyland,Kandyland,1424,1428,-4,4,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4703930,Grilluminati,Grilluminati,1537,1533,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
4042160,Static Dread: The Submarine,Static Dread: The Submarine,1539,1535,4,4,up,none,Free,Free,False,Coming soon,Coming soon,False
3073940,God Save Birmingham,God Save Birmingham,88,85,3,3,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2649560,Persona 6,Persona 6,150,147,3,3,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4369620,Last Harbor,Last Harbor,204,201,3,3,up,none,Free,Free,False,Coming soon,Coming soon,False
4293910,XenoFeels,XenoFeels,214,211,3,3,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3371050,Zeverland,Zeverland,254,251,3,3,up,none,Free,Free,False,Coming soon,Coming soon,False
1374860,Nocturne,Nocturne,337,340,-3,3,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 24, 2026","Sep 24, 2026",False
