appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
2911270,SNAP JAW,SNAP JAW,251,2987,-2736,2736,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4656000,BOMBANANA!,BOMBANANA!,221,2823,-2602,2602,down,downward_spike,Free,Free,False,Coming soon,Coming soon,False
3901760,Crystal Project 2,Crystal Project 2,231,2830,-2599,2599,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4484810,Winter Whiskers,Winter Whiskers,250,2844,-2594,2594,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4467980,theHunter: Call of the Wild™ - Peru Hunting Reserve,theHunter: Call of the Wild™ - Peru Hunting Reserve,244,2766,-2522,2522,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 16, 2026","Jun 16, 2026",False
4643090,The NOexistenceN of Lilith,The NOexistenceN of Lilith,172,2692,-2520,2520,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 16, 2026","Jul 16, 2026",False
3830320,Ballgame,Ballgame,365,2862,-2497,2497,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4261650,MASAKRE,MASAKRE,224,2678,-2454,2454,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3832660,Claim Denied,Claim Denied,234,2686,-2452,2452,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4047270,Orc Incremental,Orc Incremental,245,2665,-2420,2420,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3598180,Midnight Souls,Midnight Souls,414,2832,-2418,2418,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3002130,Theos: Cities Of Myth,Theos: Cities Of Myth,225,2626,-2401,2401,down,downward_spike,Free,Free,False,Coming soon,Coming soon,False
3299450,Calame,Calame,206,2571,-2365,2365,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3695950,SAFE INSIDE,SAFE INSIDE,416,2776,-2360,2360,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3820540,The Grey Elegy: Under the Cursed Wings,The Grey Elegy: Under the Cursed Wings,489,2839,-2350,2350,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4240620,The Granny Detective Society,The Granny Detective Society,256,2600,-2344,2344,down,downward_spike,Free,Free,False,Q1 2027,Q1 2027,False
4004820,FreeStyle Football 2,FreeStyle Football 2,582,2923,-2341,2341,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
1876420,Northward,Northward,278,2596,-2318,2318,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3833730,General Practice,General Practice,419,2733,-2314,2314,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4267870,Washington Prime,Washington Prime,380,2672,-2292,2292,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4660170,Witch Shop Simulator,Witch Shop Simulator,500,2768,-2268,2268,down,downward_spike,Free,Free,False,Q3 2026,Q3 2026,False
3574200,HIPS N NOSES,HIPS N NOSES,652,2916,-2264,2264,down,downward_spike,Free,Free,False,Q1 2027,Q1 2027,False
4624650,Moonlight Pale,Moonlight Pale,253,2501,-2248,2248,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2828540,RollerGirl,RollerGirl,674,2879,-2205,2205,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4242890,Encryptid,Encryptid,339,2533,-2194,2194,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4126510,My Otter Friends,My Otter Friends,229,2386,-2157,2157,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3226830,Canvas City,Canvas City,815,2968,-2153,2153,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2954010,Burn With Me,Burn With Me,640,2789,-2149,2149,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
4512570,A Game About Chopping Trees,A Game About Chopping Trees,199,2318,-2119,2119,down,downward_spike,Free,Free,False,Coming soon,Coming soon,False
4005880,DETOUR,DETOUR,777,2893,-2116,2116,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4353630,Summer Sisters,Summer Sisters,687,2797,-2110,2110,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 19, 2026","Jun 19, 2026",False
4683590,Pale Tide,Pale Tide,193,2300,-2107,2107,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4156710,Coin Maker Simulator,Coin Maker Simulator,778,2882,-2104,2104,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3932580,Diorama Break,Diorama Break,623,2687,-2064,2064,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4406280,the cabin game,the cabin game,507,2548,-2041,2041,down,downward_spike,Free,Free,False,Coming soon,Coming soon,False
3080520,Farsight,Farsight,184,2215,-2031,2031,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4704920,Prison Pocket Patrol,Prison Pocket Patrol,274,2297,-2023,2023,down,downward_spike,Free,Free,False,Coming soon,Coming soon,False
4425140,"Welcome, Dear Human","Welcome, Dear Human",679,2700,-2021,2021,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4274990,Minibus Simulator,Minibus Simulator,520,2530,-2010,2010,down,downward_spike,Free,Free,False,Coming soon,Coming soon,False
4498500,Kopno: Blightfall,Kopno: Blightfall,908,2906,-1998,1998,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3962240,Quiet Express: Cabin 909,Quiet Express: Cabin 909,467,2464,-1997,1997,down,downward_spike,Free,Free,False,2027,2027,False
4310080,Oxygen Not Included: The Aquatic Planet Pack,Oxygen Not Included: The Aquatic Planet Pack,242,2232,-1990,1990,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 11, 2026","Jun 11, 2026",False
4039900,ZOMBUTCHER: Monster Business Simulator,ZOMBUTCHER: Monster Business Simulator,577,2547,-1970,1970,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 11, 2026","Jun 11, 2026",False
3227500,Blades of Mirage,Blades of Mirage,367,2330,-1963,1963,down,downward_spike,Free,Free,False,Coming soon,Coming soon,False
4703930,Grilluminati,Grilluminati,146,2107,-1961,1961,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
3326670,Dreamstranded,Dreamstranded,440,2401,-1961,1961,down,downward_spike,Free,Free,False,Coming soon,Coming soon,False
4138590,Gospel of Steel,Gospel of Steel,853,2810,-1957,1957,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3510740,Normal Golf Game,Normal Golf Game,216,2155,-1939,1939,down,downward_spike,Free,Free,False,Coming soon,Coming soon,False
3401570,Abyss Ring,Abyss Ring,802,2740,-1938,1938,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
1722800,Colossus - Eternal Blight,Colossus - Eternal Blight,905,2841,-1936,1936,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3280240,Nailcrown,Nailcrown,535,2465,-1930,1930,down,downward_spike,Free,Free,False,Coming soon,Coming soon,False
4026510,Lucid Falls,Lucid Falls,452,2370,-1918,1918,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4293910,XenoFeels,XenoFeels,141,2040,-1899,1899,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3715040,DekaDuck,DekaDuck,803,2693,-1890,1890,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3375890,Ogre Chambers 2222,Ogre Chambers 2222,904,2792,-1888,1888,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 8, 2026","Jun 8, 2026",False
4117830,"Your Painting, Sir","Your Painting, Sir",232,2101,-1869,1869,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q4 2026,True
3910330,Mayak,Mayak,783,2647,-1864,1864,down,downward_spike,Free,Free,False,2027,2027,False
3399610,Tokatonton: One-Armed Blacksmith,Tokatonton: One-Armed Blacksmith,700,2562,-1862,1862,down,downward_spike,Free,Free,False,2027,2027,False
4160880,Ember Seeker,Ember Seeker,785,2633,-1848,1848,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 15, 2026","Jun 15, 2026",False
4421010,Bills Must Be Paid,Bills Must Be Paid,941,2783,-1842,1842,down,downward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,July 2026,July 2026,False
4218620,Double Dealers,Double Dealers,326,2147,-1821,1821,down,downward_spike,Free,Free,False,Coming soon,Coming soon,False
