appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
5123770,Ylem's Cat,Ylem's Cat,1008,929,79,79,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
2870790,Dumpster Gang,Dumpster Gang,1101,1028,73,73,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,December 2026,December 2026,False
4538960,ZENONIA 1,ZENONIA 1,854,785,69,69,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 31, 2026","Aug 31, 2026",False
4216080,Wolcen 2,Wolcen 2,1050,999,51,51,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4821880,Roco Kingdom,Roco Kingdom,1110,1063,47,47,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3948160,Waste The Fallen,Waste The Fallen,1023,977,46,46,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4604540,TARAE: The Unbound,TARAE: The Unbound,680,637,43,43,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2837690,Dungeons & Dragons: Long Rest Tavern,Dungeons & Dragons: Long Rest Tavern,1084,1049,35,35,up,upward_spike,Free,Free,False,2027,2027,False
4412000,Zad Archery,Zad Archery,1091,1059,32,32,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 1, 2026","Sep 1, 2026",False
4513480,Scarlet Skips,Scarlet Skips,714,684,30,30,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 3, 2026","Sep 3, 2026",False
2643540,Age Twisters,Age Twisters,1118,1096,22,22,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2581850,HUMANKIND™ 2,HUMANKIND™ 2,891,870,21,21,up,upward_spike,Free,Free,False,2027,2027,False
2087540,Escape from Playtime,Escape from Playtime,1076,1055,21,21,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
2067210,Serious Sam: Shatterverse,Serious Sam: Shatterverse,510,491,19,19,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 31, 2026","Aug 31, 2026",False
2843060,Into the Wind,Into the Wind,553,535,18,18,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4339280,ShipShaper: Falconeer Chronicles,ShipShaper: Falconeer Chronicles,897,879,18,18,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 2, 2026","Sep 2, 2026",False
2726580,PUBG: DED.NET,PUBG: DED.NET,915,897,18,18,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4890760,THE DEAD WE KNEW: Open World Survival,THE DEAD WE KNEW: Open World Survival,505,488,17,17,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 17, 2026","Sep 17, 2026",False
3373500,Scavland,Scavland,371,355,16,16,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 4, 2026","Sep 4, 2026",False
4824220,Meltdown Crew,Meltdown Crew,985,969,16,16,up,none,Free,Free,False,Coming soon,Coming soon,False
4039200,Exterminauts,Exterminauts,814,799,15,15,up,none,Free,Free,False,Coming soon,Coming soon,False
3848900,Sucker for Love: Crush Landing,Sucker for Love: Crush Landing,949,934,15,15,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 31, 2026","Aug 31, 2026",False
3375110,Tiny Eden,Tiny Eden,670,656,14,14,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 7, 2026","Sep 7, 2026",False
3636930,Professional Ship Simulator,Professional Ship Simulator,767,753,14,14,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 16, 2026","Sep 16, 2026",False
4356430,NBA 2K27,NBA 2K27,1027,1013,14,14,up,none,$69.99,$69.99,False,"Sep 3, 2026","Sep 3, 2026",False
3084810,Tower Lab,Tower Lab,1035,1021,14,14,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 7, 2026","Sep 7, 2026",False
3804800,DUST: Origins,DUST: Origins,969,956,13,13,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2831170,Color Fear,Color Fear,1083,1070,13,13,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,August 2026,August 2026,False
3809850,Heroes of Might and Magic III Remake,Heroes of Might and Magic III Remake,288,278,10,10,up,none,Free,Free,False,2027,2027,False
4279630,Friendly Steps,Friendly Steps,416,406,10,10,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 3, 2026","Sep 3, 2026",False
3621390,Tom Clancy’s Rainbow Six Tactics,Tom Clancy’s Rainbow Six Tactics,524,514,10,10,up,none,Free,Free,False,2027,2027,False
