appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4119710,Give Us A Sign,Give Us A Sign,2019,1912,107,107,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4775410,Jeffrey Eggstein,Jeffrey Eggstein,2259,2182,77,77,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 26, 2026","Jun 26, 2026",False
4442710,Spirit Dungeon,Spirit Dungeon,1974,1898,76,76,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 25, 2026","Jun 25, 2026",False
4162290,OK👍 Boomer,OK👍 Boomer,2094,2019,75,75,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 24, 2026","Jun 24, 2026",False
4123070,MonCraft 199X,MonCraft 199X,1769,1698,71,71,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3924280,Pat the Cat,Pat the Cat,2007,1937,70,70,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 25, 2026","Jun 25, 2026",False
1466520,Omen Exitio: Hunger,Omen Exitio: Hunger,2256,2188,68,68,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 24, 2026","Jun 24, 2026",False
4834070,Don't Sleep With The Fishes,Don't Sleep With The Fishes,1476,1412,64,64,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 26, 2026","Jun 26, 2026",False
3451970,BACKROOMS ANOMALY,BACKROOMS ANOMALY,2317,2265,52,52,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 28, 2026","Jun 28, 2026",False
4800590,Supermarket Chaos,Supermarket Chaos,1469,1420,49,49,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 29, 2026","Jun 29, 2026",False
4315550,The Carcass,The Carcass,2162,2116,46,46,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 3, 2026","Jul 3, 2026",False
4521680,Painting PC,Painting PC,1742,1697,45,45,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jun 26, 2026","Jun 26, 2026",False
2860490,Warota: I Live Next to The Demon King's Castle LOL,Warota: I Live Next to The Demon King's Castle LOL,1886,1843,43,43,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
