appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4210580,Ore Factory Squad ⛏️,Ore Factory Squad ⛏️,1135,1050,85,85,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 16, 2026","Jul 16, 2026",False
2786760,Another Door,Another Door,1069,1014,55,55,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3576070,Sudden Attack Zero Point,Sudden Attack Zero Point,825,784,41,41,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4119710,Give Us A Sign,Give Us A Sign,944,913,31,31,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4651830,CINDER CITY,CINDER CITY,889,861,28,28,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
2389020,Dreadwoods Gatekeeper,Dreadwoods Gatekeeper,1301,1276,25,25,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4244460,Sealbreakers,Sealbreakers,1300,1282,18,18,up,none,Free,Free,False,Coming soon,Coming soon,False
4788240,Night Shift Hospital,Night Shift Hospital,763,747,16,16,up,none,Free,Free,False,Coming soon,Coming soon,False
4487060,Northgard Battlegrounds,Northgard Battlegrounds,1249,1233,16,16,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3216520,Sandcastle,Sandcastle,437,424,13,13,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3734220,Guns of Eschaton,Guns of Eschaton,697,684,13,13,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4200110,Nekome: Nazi Hunter,Nekome: Nazi Hunter,1198,1185,13,13,up,none,Free,Free,False,Q1 2027,Q1 2027,False
3681610,DRAGON QUEST MONSTERS: The Withered World,DRAGON QUEST MONSTERS: The Withered World,1242,1229,13,13,up,none,$59.99,$59.99,False,"Dec 3, 2026","Dec 3, 2026",False
2478130,Wild Wild Eden,Wild Wild Eden,765,753,12,12,up,none,Free,Free,False,Q1 2027,Q1 2027,False
2776270,Beetleball,Beetleball,1168,1156,12,12,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 20, 2026","Aug 20, 2026",False
4623570,Deskrawl: Idle ARPG,Deskrawl: Idle ARPG,1202,1190,12,12,up,none,Free,Free,False,Coming soon,Coming soon,False
4369490,Soulbound: Online,Soulbound: Online,540,530,10,10,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 21, 2026","Jul 21, 2026",False
4393700,Elderfeast,Elderfeast,643,633,10,10,up,none,Free,Free,False,2027,2027,False
4413070,Red Chat Ritual  – TSUMIMI TIME,Red Chat Ritual  – TSUMIMI TIME,679,669,10,10,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,October 2026,October 2026,False
4294490,"KOTAMON: My Sis Found A Super-Rare Card In Her Cereal Box, So I Became A Garbage Man To Find The Entire Collection And Earn $1,000,000","KOTAMON: My Sis Found A Super-Rare Card In Her Cereal Box, So I Became A Garbage Man To Find The Entire Collection And Earn $1,000,000",1072,1062,10,10,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4212480,Ragnarok: The New World,Ragnarok: The New World,1264,1254,10,10,up,none,Free,Free,False,"Jul 15, 2026","Jul 15, 2026",False
4824220,Meltdown Crew,Meltdown Crew,1273,1263,10,10,up,none,Free,Free,False,Coming soon,Coming soon,False
3247960,Bergfried,Bergfried,425,416,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4533250,GrassChopper,GrassChopper,740,731,9,9,up,none,Free,Free,False,Coming soon,Coming soon,False
2593290,Dragon's Dogma 2: Dark Arisen Expansion,Dragon's Dogma 2: Dark Arisen Expansion,884,875,9,9,up,none,$29.99,$29.99,False,"Oct 8, 2026","Oct 8, 2026",False
4090360,Forest Escape: Last Train,Forest Escape: Last Train,965,956,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 10, 2026","Jul 10, 2026",False
3470960,Tales of Eternia Remastered,Tales of Eternia Remastered,979,970,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Oct 15, 2026","Oct 15, 2026",False
2212910,Expeditions: Samurai,Expeditions: Samurai,1047,1038,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4532500,Atelier Karia: The Night Kingdom & the Guide of Memories,Atelier Karia: The Night Kingdom & the Guide of Memories,1286,1277,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4108680,Nightholme,Nightholme,824,816,8,8,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4557380,Batomon Showdown,Batomon Showdown,935,927,8,8,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q3 2026,Q3 2026,False
