appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4216080,Wolcen 2,Wolcen 2,835,805,30,30,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2870790,Dumpster Gang,Dumpster Gang,802,773,29,29,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,December 2026,December 2026,False
4920230,Afterworld,Afterworld,376,348,28,28,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4821880,Roco Kingdom,Roco Kingdom,863,838,25,25,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4039200,Exterminauts,Exterminauts,720,697,23,23,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
2087540,Escape from Playtime,Escape from Playtime,997,975,22,22,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
5123770,Ylem's Cat,Ylem's Cat,782,761,21,21,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3947460,Creator Chronicles,Creator Chronicles,1069,1050,19,19,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 14, 2026","Sep 14, 2026",False
3804800,DUST: Origins,DUST: Origins,926,908,18,18,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3544130,Soul Chained,Soul Chained,1003,985,18,18,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 7, 2026","Sep 7, 2026",False
3373500,Scavland,Scavland,310,293,17,17,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 4, 2026","Sep 4, 2026",False
2837690,Dungeons & Dragons: Long Rest Tavern,Dungeons & Dragons: Long Rest Tavern,944,927,17,17,up,none,Free,Free,False,2027,2027,False
1688640,Isle Goblin,Isle Goblin,925,909,16,16,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3375110,Tiny Eden,Tiny Eden,609,594,15,15,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 7, 2026","Sep 7, 2026",False
2643540,Age Twisters,Age Twisters,1031,1016,15,15,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3547270,Worming from Home,Worming from Home,739,725,14,14,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 4, 2026","Sep 4, 2026",False
4339280,ShipShaper: Falconeer Chronicles,ShipShaper: Falconeer Chronicles,833,820,13,13,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 2, 2026","Sep 2, 2026",False
4279630,Friendly Steps,Friendly Steps,369,357,12,12,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 3, 2026","Sep 3, 2026",False
3960600,Warrior Cats: Clans of the Forest,Warrior Cats: Clans of the Forest,702,690,12,12,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Oct 23, 2026","Oct 23, 2026",False
2843060,Into the Wind,Into the Wind,473,462,11,11,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4513480,Scarlet Skips,Scarlet Skips,587,576,11,11,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 3, 2026","Sep 3, 2026",False
5072700,Rerouted,Rerouted,614,603,11,11,up,none,Free,Free,False,Coming soon,Coming soon,False
3948160,Waste The Fallen,Waste The Fallen,908,897,11,11,up,none,Free,Free,False,Coming soon,Coming soon,False
4824220,Meltdown Crew,Meltdown Crew,869,859,10,10,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,December 2026,December 2026,False
3393280,Anime Shop Simulator ✨,Anime Shop Simulator ✨,380,371,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 11, 2026","Sep 11, 2026",False
2402680,Dimraeth,Dimraeth,489,480,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 15, 2026","Sep 15, 2026",False
4348910,Probably Stolen - Cyberpunk Shopkeeper Sim,Probably Stolen - Cyberpunk Shopkeeper Sim,490,481,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4604540,TARAE: The Unbound,TARAE: The Unbound,534,525,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3846900,Sword Sage: Awakening,Sword Sage: Awakening,748,739,9,9,up,none,Free,Free,False,Coming soon,Coming soon,False
4190710,Shady job,Shady job,850,841,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 10, 2026","Sep 10, 2026",False
2821390,HOT WHEELS™ Infinite Rush,HOT WHEELS™ Infinite Rush,893,884,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 10, 2026","Sep 10, 2026",False
