snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page,source_url,discount_text,review_summary,image_url,platforms,tags_raw
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1,1422450,Deadlock,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1422450/Deadlock/,1,1,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=1,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,2,2719590,Light No Fire,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2719590/Light_No_Fire/,1,2,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=1,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,3,1774880,Blight: Survival,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1774880/Blight_Survival/,1,3,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=1,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,4,2769570,Fable,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2769570/Fable/,1,4,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=1,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,5,2109770,Kingmakers,Coming soon,Free,https://store.steampowered.com/app/2109770/Kingmakers/,1,5,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=1,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,6,2050420,ARK 2,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2050420/ARK_2/,1,6,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=1,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,7,4165910,Steam Machine,Coming soon,Free,https://store.steampowered.com/app/4165910/Steam_Machine/,1,7,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=1,,,,"win,mac,linux",
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,8,1846700,Witchbrook,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/1846700/Witchbrook/,1,8,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=1,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,9,4199910,"Total War: WARHAMMER 40,000",To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4199910/Total_War_WARHAMMER_40000/,1,9,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=1,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,10,2381520,Unrecord,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2381520/Unrecord/,1,10,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=1,,,,win,
