appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4739040,DISCIPLINE SIMULATOR,DISCIPLINE SIMULATOR,1133,1005,128,128,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 30, 2026","Jul 30, 2026",False
4791980,SCREAM NOTE,SCREAM NOTE,1104,1042,62,62,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 28, 2026","Jul 28, 2026",False
3968160,Island Beekeeper,Island Beekeeper,999,947,52,52,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 28, 2026","Jul 28, 2026",False
2895680,"Below, Rusted Gods","Below, Rusted Gods",1078,1030,48,48,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 29, 2026","Jul 29, 2026",False
2939790,Lunarium,Lunarium,745,698,47,47,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 28, 2026","Jul 28, 2026",False
881940,Guns 'n Goblins,Guns 'n Goblins,746,702,44,44,up,upward_spike,Free,Free,False,Q2 2027,Q2 2027,False
4421010,Bills Must Be Paid,Bills Must Be Paid,1066,1022,44,44,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 29, 2026","Jul 29, 2026",False
4080220,EA SPORTS FC™ 27,EA SPORTS FC™ 27,908,869,39,39,up,upward_spike,$69.99,$69.99,False,"Sep 24, 2026","Sep 24, 2026",False
2976110,Separated,Separated,1161,1127,34,34,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 29, 2026","Jul 29, 2026",False
4982940,Ringwyrm,Ringwyrm,783,750,33,33,up,upward_spike,Free,Free,False,2027,2027,False
3938640,Ugoku Sushi Bar,Ugoku Sushi Bar,1015,984,31,31,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 29, 2026","Jul 29, 2026",False
3432480,Shards of Order,Shards of Order,1040,1010,30,30,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 28, 2026","Jul 28, 2026",False
4836540,Company of Heroes 3: Final Stand,Company of Heroes 3: Final Stand,843,814,29,29,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 29, 2026","Jul 29, 2026",False
1445880,ROCKBEASTS,ROCKBEASTS,973,949,24,24,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4928450,Grand Theft Timeline,Grand Theft Timeline,1135,1112,23,23,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
3825390,BLUE REFLECTION Quartet,BLUE REFLECTION Quartet,978,957,21,21,up,upward_spike,$49.99,$49.99,False,"Jul 29, 2026","Jul 29, 2026",False
4459590,Slotbound,Slotbound,1069,1051,18,18,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,November 2026,November 2026,False
4540840,DIOXIDE,DIOXIDE,1171,1154,17,17,up,none,Free,Free,False,Coming soon,Coming soon,False
3642010,Truck-kun is Supporting Me from Another World?!,Truck-kun is Supporting Me from Another World?!,541,525,16,16,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 29, 2026","Jul 29, 2026",False
4892120,ROUTE,ROUTE,1173,1157,16,16,up,none,Free,Free,False,Coming soon,Coming soon,False
4369130,Chop Chop Inc.,Chop Chop Inc.,522,508,14,14,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 7, 2026","Aug 7, 2026",False
4434610,Hunter: The Reckoning – Deathwish,Hunter: The Reckoning – Deathwish,623,609,14,14,up,none,Free,Free,False,Q3 2027,Q3 2027,False
4108000,Machine Party,Machine Party,249,236,13,13,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 30, 2026","Jul 30, 2026",False
