appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
3084810,Tower Lab,Tower Lab,909,877,32,32,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 7, 2026","Sep 7, 2026",False
2643540,Age Twisters,Age Twisters,953,923,30,30,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4498480,Hold My Thing,Hold My Thing,1152,1125,27,27,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3180340,RIG Riot,RIG Riot,1031,1005,26,26,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 14, 2026","Sep 14, 2026",False
3948160,Waste The Fallen,Waste The Fallen,875,852,23,23,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
2837690,Dungeons & Dragons: Long Rest Tavern,Dungeons & Dragons: Long Rest Tavern,817,796,21,21,up,upward_spike,Free,Free,False,2027,2027,False
2659410,Elta: Defy All Gods,Elta: Defy All Gods,1060,1039,21,21,up,upward_spike,Free,Free,False,Q1 2027,Q1 2027,False
4163960,Another Eden Begins,Another Eden Begins,926,909,17,17,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 16, 2026","Sep 16, 2026",False
4822580,Kingdom III: Rising Realms,Kingdom III: Rising Realms,1070,1054,16,16,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
5056630,Last Ditch Effort,Last Ditch Effort,1119,1103,16,16,up,none,Free,Free,False,2027,2027,False
4216080,Wolcen 2,Wolcen 2,771,756,15,15,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4715160,Finals Week ✍🏻,Finals Week ✍🏻,1168,1153,15,15,up,none,Free,Free,False,Coming soon,Coming soon,False
2870790,Dumpster Gang,Dumpster Gang,687,674,13,13,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,December 2026,December 2026,False
3788160,Terminal War,Terminal War,829,816,13,13,up,none,Free,Free,False,Coming soon,Coming soon,False
2087540,Escape from Playtime,Escape from Playtime,958,945,13,13,up,none,Free,Free,False,Coming soon,Coming soon,False
3947460,Creator Chronicles,Creator Chronicles,995,982,13,13,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 14, 2026","Sep 14, 2026",False
3375110,Tiny Eden,Tiny Eden,542,531,11,11,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 7, 2026","Sep 7, 2026",False
5123770,Ylem's Cat,Ylem's Cat,704,693,11,11,up,none,Free,Free,False,Coming soon,Coming soon,False
3123060,Warlord: Awaji,Warlord: Awaji,1133,1122,11,11,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 9, 2026","Sep 9, 2026",False
3306920,Cosmic Fear,Cosmic Fear,1166,1155,11,11,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 9, 2026","Sep 9, 2026",False
4348910,Probably Stolen - Cyberpunk Shopkeeper Sim,Probably Stolen - Cyberpunk Shopkeeper Sim,447,437,10,10,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4061170,SlashZero,SlashZero,480,470,10,10,up,none,Free,Free,False,Q1 2027,Q1 2027,False
5064340,DinoBones: Tidy Up the Museum,DinoBones: Tidy Up the Museum,1087,1077,10,10,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 22, 2026","Sep 22, 2026",False
4017880,ANOMALITH,ANOMALITH,715,706,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Oct 28, 2026","Oct 28, 2026",False
4200960,Thief: The Dark Project Remastered,Thief: The Dark Project Remastered,772,763,9,9,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4890760,THE DEAD WE KNEW: Open World Survival,THE DEAD WE KNEW: Open World Survival,414,406,8,8,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 17, 2026","Sep 17, 2026",False
3201730,Flamecraft,Flamecraft,617,609,8,8,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 17, 2026","Sep 17, 2026",False
3498720,Rain98,Rain98,698,690,8,8,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4150860,The Loopler,The Loopler,699,691,8,8,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 11, 2026","Sep 11, 2026",False
4604540,TARAE: The Unbound,TARAE: The Unbound,466,459,7,7,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4785110,Tulpa the Unseen Lover,Tulpa the Unseen Lover,502,495,7,7,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3299300,Magicians: The Devil's Deal,Magicians: The Devil's Deal,518,511,7,7,up,none,Free,Free,False,2027,2027,False
4251460,Godzilla: Destroy All Monsters Melee Remastered,Godzilla: Destroy All Monsters Melee Remastered,581,574,7,7,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Nov 3, 2026","Nov 3, 2026",False
3971950,In Falsus,In Falsus,695,688,7,7,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 9, 2026","Sep 9, 2026",False
2581850,HUMANKIND™ 2,HUMANKIND™ 2,796,789,7,7,up,none,Free,Free,False,2027,2027,False
3681610,DRAGON QUEST MONSTERS: The Withered World,DRAGON QUEST MONSTERS: The Withered World,834,827,7,7,up,none,$59.99,$59.99,False,"Dec 3, 2026","Dec 3, 2026",False
2743290,Lazy River,Lazy River,924,917,7,7,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3544130,Soul Chained,Soul Chained,966,959,7,7,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 7, 2026","Sep 7, 2026",False
3170490,Cat Me If You Can,Cat Me If You Can,980,973,7,7,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 8, 2026","Sep 8, 2026",False
3639070,BLACKWOOD,BLACKWOOD,398,392,6,6,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 16, 2026","Sep 16, 2026",False
3687090,Dice Hoarder,Dice Hoarder,592,586,6,6,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
3636930,Professional Ship Simulator,Professional Ship Simulator,657,651,6,6,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 16, 2026","Sep 16, 2026",False
4039200,Exterminauts,Exterminauts,664,658,6,6,up,none,Free,Free,False,Coming soon,Coming soon,False
2082980,Persist Online,Persist Online,674,668,6,6,up,none,Free,Free,False,Coming soon,Coming soon,False
4163270,Half Grip,Half Grip,856,850,6,6,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
5019180,Epic Seven,Epic Seven,1107,1101,6,6,up,none,Free,Free,False,2026,2026,False
4080220,EA SPORTS FC™ 27,EA SPORTS FC™ 27,415,410,5,5,up,none,$69.99,$69.99,False,"Sep 24, 2026","Sep 24, 2026",False
2402680,Dimraeth,Dimraeth,437,432,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 15, 2026","Sep 15, 2026",False
3195580,lily's world XD,lily's world XD,486,481,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 17, 2026","Sep 17, 2026",False
4767090,Emergency Buddies,Emergency Buddies,573,568,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4259360,Milki Delivery,Milki Delivery,690,695,-5,5,down,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Nov 17, 2026","Nov 17, 2026",False
3640200,Dawson Oaks Trailer Park,Dawson Oaks Trailer Park,709,704,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 17, 2026","Sep 17, 2026",False
4218620,Double Dealers,Double Dealers,732,727,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,September 2026,September 2026,False
4821880,Roco Kingdom,Roco Kingdom,782,777,5,5,up,none,Free,Free,False,Coming soon,Coming soon,False
4892120,ROUTE,ROUTE,908,903,5,5,up,none,Free,Free,False,Coming soon,Coming soon,False
3905010,ONE PIECE: Grand Gourmet,ONE PIECE: Grand Gourmet,925,920,5,5,up,none,$19.99,$19.99,False,"Oct 22, 2026","Oct 22, 2026",False
3048060,Trivia Murder Party 3,Trivia Murder Party 3,932,927,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 17, 2026","Sep 17, 2026",False
1205660,WOLFHOUND,WOLFHOUND,1066,1061,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3510740,Normal Golf Game,Normal Golf Game,1075,1070,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 21, 2026","Sep 21, 2026",False
3278930,Worms: Galactic Tactics,Worms: Galactic Tactics,1116,1111,5,5,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3280240,Nailcrown,Nailcrown,1137,1132,5,5,up,none,Free,Free,False,Coming soon,Coming soon,False
3600170,Escape the Scam Compound,Escape the Scam Compound,1159,1164,-5,5,down,none,Free,Free,False,2027,2027,False
3259780,FINAL FANTASY RESONANCE,FINAL FANTASY RESONANCE,113,109,4,4,up,none,$49.99,$49.99,False,"Oct 22, 2026","Oct 22, 2026",False
3195440,Welcome to Elderfield,Welcome to Elderfield,207,203,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 10, 2026","Sep 10, 2026",False
4659620,Touhou Koumakyou: New Classic - the Embodiment of Scarlet Devil,Touhou Koumakyou: New Classic - the Embodiment of Scarlet Devil,324,320,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 9, 2026","Sep 9, 2026",False
2843060,Into the Wind,Into the Wind,452,448,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4090260,Lifeguard Holic,Lifeguard Holic,494,490,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 16, 2026","Sep 16, 2026",False
2593290,Dragon's Dogma 2: Dark Arisen Expansion,Dragon's Dogma 2: Dark Arisen Expansion,508,504,4,4,up,none,$29.99,$29.99,False,"Oct 8, 2026","Oct 8, 2026",False
5072700,Rerouted,Rerouted,577,573,4,4,up,none,Free,Free,False,Coming soon,Coming soon,False
2938460,Police Chief Simulator,Police Chief Simulator,714,710,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 17, 2026","Sep 17, 2026",False
3846900,Sword Sage: Awakening,Sword Sage: Awakening,726,722,4,4,up,none,Free,Free,False,Coming soon,Coming soon,False
4438080,Call It a Day,Call It a Day,754,750,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,September 2026,September 2026,False
4280880,SHORE,SHORE,773,769,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
4734550,RollerCoaster Tycoon® Wonderworks,RollerCoaster Tycoon® Wonderworks,838,834,4,4,up,none,Free,Free,False,Coming soon,Coming soon,False
3335310,Remothered: Red Nun's Legacy,Remothered: Red Nun's Legacy,849,845,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Oct 27, 2026","Oct 27, 2026",False
3861710,Otterly Lost,Otterly Lost,882,878,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 23, 2026","Sep 23, 2026",False
3804800,DUST: Origins,DUST: Origins,893,889,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2822720,Echoes of Extinction,Echoes of Extinction,899,895,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
1498550,Infinity: HexaDome Tactics,Infinity: HexaDome Tactics,943,939,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 10, 2026","Sep 10, 2026",False
4047270,Orc Incremental,Orc Incremental,1048,1044,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 8, 2026","Sep 8, 2026",False
3618000,Hordeguard: Winds of the North,Hordeguard: Winds of the North,1059,1055,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2363200,Fae & Fauna,Fae & Fauna,1055,1059,-4,4,down,none,Free,Free,False,Coming soon,Coming soon,False
2141160,Alien Deathstorm,Alien Deathstorm,1111,1107,4,4,up,none,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2711690,VanLife Simulator,VanLife Simulator,1127,1131,-4,4,down,none,Free,Free,False,Coming soon,Coming soon,False
