snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,1,1962700,Subnautica 2,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/1962700/Subnautica_2/,1,1
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,2,1422450,Deadlock,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1422450/Deadlock/,1,2
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,3,2719590,Light No Fire,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2719590/Light_No_Fire/,1,3
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,4,2483190,Forza Horizon 6,"May 18, 2026",$69.99,https://store.steampowered.com/app/2483190/Forza_Horizon_6/,1,4
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,5,1774880,Blight: Survival,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1774880/Blight_Survival/,1,5
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,6,2109770,Kingmakers,Coming soon,Free,https://store.steampowered.com/app/2109770/Kingmakers/,1,6
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,7,2769570,Fable,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2769570/Fable/,1,7
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,8,3041230,Windrose,Coming soon,Free,https://store.steampowered.com/app/3041230/Windrose/,1,8
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,9,2050420,ARK 2,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2050420/ARK_2/,1,9
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,10,3105440,Heroes of Might and Magic: Olden Era,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/3105440/Heroes_of_Might_and_Magic_Olden_Era/,1,10
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,11,1846700,Witchbrook,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/1846700/Witchbrook/,1,11
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,12,2381520,Unrecord,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2381520/Unrecord/,1,12
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,13,3357650,PRAGMATA,"Apr 16, 2026",$59.99,https://store.steampowered.com/app/3357650/PRAGMATA/,1,13
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,14,4199910,"Total War: WARHAMMER 40,000",To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4199910/Total_War_WARHAMMER_40000/,1,14
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,15,4165910,Steam Machine,Coming soon,Free,https://store.steampowered.com/app/4165910/Steam_Machine/,1,15
c533b30d-f43c-4029-856c-9631a0063f73,2026-03-31T21:28:27.830779+00:00,16,2681030,Outbound,"Apr 23, 2026",Unpriced (Coming Soon),https://store.steampowered.com/app/2681030/Outbound/,1,16
