appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
4163960,"""Another Eden Begins"" trailer",HTdLYm94TZA,https://www.youtube.com/watch?v=HTdLYm94TZA,Another Eden Begins | Final Trailer,Carry over your progress to the full version of the game! Free Demo Available Now You can play through the first six chapters of ...,2026-09-02T15:00:18+00:00,inside_extended_window,youtube_video
4163960,"""Another Eden Begins"" trailer",G41po-Mr2_I,https://www.youtube.com/watch?v=G41po-Mr2_I,Another Eden Begins Announcement Trailer,Now begins an RPG beyond time and space. Another Eden Begins is set to release in summer 2026. Official website: ...,2026-02-05T14:32:15+00:00,outside_window,youtube_video
4163960,"""Another Eden Begins"" trailer",oBRBK6lbJMQ,https://www.youtube.com/watch?v=oBRBK6lbJMQ,Another Eden Begins – Nintendo Switch 2 Edition – Announcement Trailer,Another Eden Begins arrives on Nintendo Switch 2 and Nintendo Switch this summer! Travel across time and space in an ...,2026-02-09T20:00:44+00:00,outside_window,youtube_video
4163960,"""Another Eden Begins"" trailer",LZC_pCOjDSk,https://www.youtube.com/watch?v=LZC_pCOjDSk,Another Eden Begins - Release Date Announcement Trailer,"There is a mistake in this video we would like to correct: (Incorrect) Shion's VA: Anthony Howell, (Correct) Shion's VA: Shai ...",2026-04-04T12:15:48+00:00,outside_window,youtube_video
4163960,"""Another Eden Begins"" trailer",dT5eMM4lkYU,https://www.youtube.com/watch?v=dT5eMM4lkYU,Another Eden Begins | Official Announcement Trailer | Nintendo Switch and Switch 2 (Anime Expo 2026),Embark on an epic adventure beyond time and space in a new time-traveling RPG from the mind of Masato Kato. Journey through ...,2026-07-03T18:36:18+00:00,outside_window,youtube_video
4163960,"""Another Eden Begins"" gameplay",oBRBK6lbJMQ,https://www.youtube.com/watch?v=oBRBK6lbJMQ,Another Eden Begins – Nintendo Switch 2 Edition – Announcement Trailer,Another Eden Begins arrives on Nintendo Switch 2 and Nintendo Switch this summer! Travel across time and space in an ...,2026-02-09T20:00:44+00:00,outside_window,youtube_video
4163960,"""Another Eden Begins"" gameplay",G41po-Mr2_I,https://www.youtube.com/watch?v=G41po-Mr2_I,Another Eden Begins Announcement Trailer,Now begins an RPG beyond time and space. Another Eden Begins is set to release in summer 2026. Official website: ...,2026-02-05T14:32:15+00:00,outside_window,youtube_video
4163960,"""Another Eden Begins"" gameplay",ey_NAJ0r6i0,https://www.youtube.com/watch?v=ey_NAJ0r6i0,EXCITING news about Another Eden Begins&#39; physical release!,Another Eden Begins' physical release on Nintendo Switch and Switch 2 has a big update! If you want the early Japanese ...,2026-07-30T15:06:09+00:00,inside_extended_window,youtube_video
4163960,"""Another Eden Begins"" gameplay",OC1R0DfK4B0,https://www.youtube.com/watch?v=OC1R0DfK4B0,Another Eden Begins Is Going To Be HUGE!,Business Email: Davidvinc@gmail.com Membership: https://www.youtube.com/channel/UCjkhLx6HeuwCIxOH2f15QDg/join ...,2026-02-11T16:00:00+00:00,outside_window,youtube_video
4163960,"""Another Eden Begins"" gameplay",kXtj-ra5tjk,https://www.youtube.com/watch?v=kXtj-ra5tjk,"Another Eden Begins: OFFLINE JRPG Announced (Switch 1, 2 + Steam, 10+ Endings)","Another Eden Begins is a brand-new OFFLINE Another Eden JRPG coming to Nintendo Switch 2, Nintendo Switch, and Steam in ...",2026-02-06T09:19:09+00:00,outside_window,youtube_video
4163960,"""Another Eden Begins"" demo",HTdLYm94TZA,https://www.youtube.com/watch?v=HTdLYm94TZA,Another Eden Begins | Final Trailer,Carry over your progress to the full version of the game! Free Demo Available Now You can play through the first six chapters of ...,2026-09-02T15:00:18+00:00,inside_extended_window,youtube_video
4163960,"""Another Eden Begins"" demo",_8C2JoVREZE,https://www.youtube.com/watch?v=_8C2JoVREZE,&quot;A journey beyond time and space...&quot;  #AnotherEdenBegins #anothereden,"The ultimate journey beyond time and space begins. Meet Aldo, a swordsman shouldering the fate of the world in Another Eden ...",2026-07-11T04:31:22+00:00,outside_window,youtube_video
4163960,"""Another Eden Begins"" demo",sQSQ-mT0F5g,https://www.youtube.com/watch?v=sQSQ-mT0F5g,【九月遊戲推薦】根本選擇困難症 ! 18款遊戲精選 ! 其中一款佛心遊戲 ! YGtech 電玩時光機,下個月就是今年下半年最恐怖的九月份了，遊戲多到根本玩不完！所以今天幫大家整理18款我覺得值得注意的遊戲，外加8月底我超 ...,2026-08-29T11:00:35+00:00,inside_extended_window,youtube_video
4163960,"""Another Eden Begins"" demo",88Ym9SCKFpc,https://www.youtube.com/watch?v=88Ym9SCKFpc,Nintendo Direct: Partner Showcase 2.5.2026,A new Nintendo Direct: Partner Showcase livestream is on the way! Tune in on Feb 5 at 6am PT for roughly 30 minutes of ...,2026-02-05T14:32:16+00:00,outside_window,youtube_video
4163960,"""Another Eden Begins"" demo",iIXq5wtwEhQ,https://www.youtube.com/watch?v=iIXq5wtwEhQ,33 Massive Upcoming Switch 2 RPGs You Need To See (2026 &amp; Beyond),This video is about 33 massive upcoming Nintendo Switch 2 RPGs(roleplaying) you need to see (2026 & beyond) ✓SWITCH 2 ...,2026-02-25T14:01:14+00:00,outside_window,youtube_video
